#{"t_start": 1776330008.736752, "env_id": "None"}
r,l,t
-4626.589962,100,1749.220914
-5260.159981,100,1749.357213
-2512.119961,100,1749.494454
-4666.819965,100,1749.627114
-4153.659958,100,1749.766184
-3227.639954,100,1749.908036
-4554.23996,100,1750.053492
-1930.439964,100,1750.204555
-3967.689968,100,1750.348802
-3013.649967,100,1750.49661
-3681.75996,100,1750.635926
-2897.469959,100,1750.780565
-3714.229958,100,1750.918744
-4302.669971,100,1753.857348
-4671.08997,100,1754.027809
-3144.869957,100,1754.186611
-3876.329964,100,1754.353274
-3788.359966,100,1754.507809
-4025.539963,100,1754.661986
-3700.469955,100,1754.872003
-3515.259964,100,1755.044081
-4655.039967,100,1755.203944
-4188.009975,100,1755.380066
-2473.979965,100,1755.580323
-3085.569962,100,1755.731296
-2472.439964,100,1755.907631
-3334.349949,100,1756.073686
-3767.89996,100,1756.231523
-5746.729954,100,1756.438494
-4030.079964,100,1756.695755
-4088.109959,100,1757.028284
-1523.089962,100,1757.434527
-2721.719971,100,1757.739789
-4625.069962,100,1758.030772
-3395.619961,100,1762.183936
-4044.539963,100,1762.331172
-3622.509964,100,1762.481228
-2993.719959,100,1762.689684
-3835.659946,100,1763.776214
-2871.309959,100,1764.122174
-4087.529968,100,1764.43307
-4062.999973,100,1764.763821
-4567.409977,100,1765.499264
-3570.469963,100,1765.813909
-2852.549973,100,1766.312618
-3532.109955,100,1766.61791
-3085.94997,100,1766.92216
-3985.75996,100,1767.21743
-2922.409958,100,1767.522739
-3834.699959,100,1767.824359
-4016.429962,100,1768.113821
-5086.259956,100,1768.405832
-2993.479958,100,1768.693628
-3854.219967,100,1768.973935
-4525.829964,100,1775.661928
-2490.679966,100,1775.94074
-4905.699966,100,1776.215536
-2154.769955,100,1776.490104
-3173.269966,100,1776.787668
-4593.899963,100,1777.090459
-4003.98996,100,1777.384523
-4422.169968,100,1777.67732
-5325.719967,100,1777.960702
-2883.049965,100,1778.243689
-3632.319965,100,1778.529575
-2894.109966,100,1778.812409
-4089.03997,100,1779.098643
-5779.899971,100,1779.391324
-5334.909966,100,1779.672846
-5205.519962,100,1779.953762
-4816.259968,100,1780.235031
-4618.949959,100,1780.51419
-4469.289978,100,1780.793115
-3483.039955,100,1781.075627
-4426.679958,100,1781.361483
-5169.839973,100,1787.610927
-3717.739971,100,1787.894738
-3904.599968,100,1788.177685
-6076.739964,100,1792.367586
-3893.819965,100,1792.65138
-6252.389969,100,1792.939985
-3325.69997,100,1793.270024
-2085.429962,100,1793.57585
-3585.529957,100,1793.916351
-2624.179966,100,1794.222354
-4928.069973,100,1794.518178
-4140.449963,100,1794.81079
-3097.979961,100,1795.097202
-4917.849964,100,1795.393532
-2937.809967,100,1795.68131
-3230.859962,100,1795.964059
-4529.289967,100,1796.24773
-4125.159954,100,1796.530142
-3582.059956,100,1796.810205
-4361.229969,100,1797.090486
-3314.31995,100,1802.489497
-4762.629963,100,1802.635803
-3841.50996,100,1802.794924
-3397.219963,100,1802.945273
-2343.179974,100,1803.122399
-2282.219955,100,1803.308645
-3843.349953,100,1803.457382
-4397.59996,100,1803.606264
-3733.889954,100,1803.758981
-3364.469955,100,1803.903223
-2176.679955,100,1804.047798
-2738.34996,100,1804.186699
-4127.569965,100,1804.326792
-3991.759964,100,1804.499141
-3638.529957,100,1804.882137
-4327.91996,100,1805.376484
-4379.919949,100,1805.534483
-2927.039978,100,1805.688874
-3892.519962,100,1805.832307
-3685.419956,100,1806.45749
-2801.759964,100,1806.807551
-2569.10997,100,1811.679148
-6790.929966,100,1811.807988
-2767.759968,100,1811.947531
-4960.559963,100,1812.103612
-5524.859962,100,1812.233626
-4743.709969,100,1812.374979
-3863.109966,100,1812.514711
-3621.019962,100,1812.659135
-3613.199955,100,1812.809346
-6180.129982,100,1812.99613
-3928.439957,100,1813.172248
-4653.509979,100,1813.334811
-4651.949963,100,1813.49733
-4280.049961,100,1813.657594
-2927.049957,100,1813.811578
-4036.339954,100,1813.976053
-3863.839962,100,1814.198623
-4030.129959,100,1814.354751
-3249.839954,100,1814.503564
-2624.789955,100,1814.645646
-5343.989964,100,1821.073142
-3481.379971,100,1821.364263
-3287.629963,100,1821.653471
-2181.13995,100,1821.940609
-4734.479961,100,1822.225175
-2634.129967,100,1822.505302
-4583.049965,100,1822.791043
-4506.939964,100,1823.083669
-3925.819962,100,1823.387809
-4634.649975,100,1823.682218
-3864.799961,100,1823.975563
-5169.809967,100,1824.265847
-3590.319965,100,1824.556815
-3423.549953,100,1824.983215
-4168.709957,100,1825.292856
-2498.699955,100,1825.58588
-1684.389961,100,1825.873012
-5473.639957,100,1826.184512
-3408.949966,100,1826.477748
-4288.909969,100,1826.768088
-2407.789959,100,1827.077371
-4412.889973,100,1833.804178
-2128.009968,100,1834.017646
-3766.629951,100,1834.259852
-3936.66996,100,1834.555756
-2896.84996,100,1834.851585
-4197.029968,100,1835.151736
-3052.879959,100,1835.437018
-4637.259975,100,1835.723324
-3778.719959,100,1836.01454
-4167.719959,100,1836.300603
-5729.889973,100,1836.58625
-4096.51997,100,1836.867873
-3969.389965,100,1837.155375
-2581.459953,100,1837.439603
-3249.209949,100,1837.724532
-5377.359962,100,1838.013108
-2848.179955,100,1838.309932
-2931.949966,100,1838.60346
-4045.23996,100,1838.895653
-3665.539959,100,1839.214671
-5125.20998,100,1843.545789
-3765.779953,100,1845.636695
-4348.769974,100,1845.79746
-4134.389965,100,1845.948383
-4471.13995,100,1846.100876
-4027.209965,100,1846.27249
-3120.879967,100,1846.875036
-3424.799957,100,1847.418288
-2730.689957,100,1847.583894
-4567.759975,100,1847.740196
-3736.299965,100,1847.890528
-4332.339966,100,1848.384864
-3577.749977,100,1848.847593
-3736.879971,100,1849.222432
-3562.459961,100,1849.549839
-2596.309959,100,1850.084716
-3858.029972,100,1850.403939
-3647.969963,100,1850.708931
-4498.699974,100,1851.250736
-5728.229969,100,1851.570087
-4965.029957,100,1851.865796
-3154.279964,100,1857.067124
-2725.169964,100,1857.222422
-3354.58997,100,1857.400573
-4869.239952,100,1857.664927
-5093.749981,100,1858.000854
-3464.069965,100,1858.320088
-3284.899967,100,1858.620884
-4029.43996,100,1858.918248
-4565.059963,100,1859.250452
-4904.399963,100,1859.555027
-5053.539955,100,1859.853883
-4616.219978,100,1860.151794
-3440.719959,100,1860.455843
-4724.57996,100,1860.742807
-3111.029961,100,1861.032598
-4402.429966,100,1861.324438
-3349.829956,100,1861.613268
-6103.919968,100,1861.903034
-4305.549961,100,1862.191844
-2887.129971,100,1862.479918
-3797.069965,100,1868.904851
-6093.169971,100,1869.21632
-4548.709972,100,1869.525031
-3690.99995,100,1869.860379
-3828.569965,100,1870.193851
-3989.619968,100,1870.536453
-4305.339954,100,1870.750072
-3095.659962,100,1870.951995
-5286.789974,100,1871.183531
-3205.719959,100,1871.513678
-4773.619968,100,1871.858021
-3087.579956,100,1872.208739
-1744.41996,100,1872.603764
-4654.049965,100,1873.07287
-4675.349968,100,1873.487531
-4433.169968,100,1873.734619
-4860.229977,100,1874.598344
-4836.33997,100,1875.17909
-3926.989964,100,1875.421436
-4537.049961,100,1875.647336
-3630.819958,100,1875.967844
-3715.909969,100,1882.93656
-2843.43996,100,1883.353618
-4153.959965,100,1883.741419
-2972.149967,100,1884.051232
-3568.879959,100,1884.387809
-2807.649963,100,1884.692636
-4432.08997,100,1885.047693
-5074.67997,100,1885.372367
-4044.729961,100,1885.69046
-4229.239964,100,1886.001001
-4302.489967,100,1886.358865
-5494.029961,100,1886.677481
-2379.039967,100,1886.980255
-2692.099964,100,1887.287049
-5553.26997,100,1887.58958
-3117.309963,100,1888.0298
-3890.129967,100,1888.421782
-4253.319958,100,1889.428521
-3954.909966,100,1889.889437
-4267.569962,100,1890.532541
-4165.579971,100,1897.553459
-2817.899975,100,1897.75512
-3834.599957,100,1897.935538
-3883.759953,100,1898.365189
-3218.579971,100,1898.577303
-5454.199966,100,1899.085444
-4010.199959,100,1900.171211
-4903.359974,100,1900.8269
-3329.609959,100,1901.119268
-1633.869957,100,1901.493919
-3699.139965,100,1901.963614
-2053.979958,100,1902.340985
-2943.509956,100,1902.832482
-2818.069969,100,1903.392413
-2046.719967,100,1903.823189
-3827.369968,100,1904.157691
-4068.279961,100,1904.489137
-4025.719967,100,1904.80434
-3341.869965,100,1905.147858
-4226.25996,100,1909.632555
-3425.41996,100,1909.919553
-2050.899963,100,1917.143547
-3959.949974,100,1917.436991
-2312.499954,100,1917.739625
-2378.969967,100,1918.069765
-2940.449959,100,1918.442055
-3318.929962,100,1918.773446
-4136.25996,100,1919.099832
-4349.989956,100,1919.480285
-3246.85997,100,1920.044377
-3304.509964,100,1920.49439
-3837.439964,100,1920.841703
-1704.479958,100,1921.166719
-2521.949959,100,1921.596931
-3913.329967,100,1921.879449
-3180.09996,100,1922.084337
-2742.049965,100,1922.275904
-3054.139965,100,1922.486175
-2359.989964,100,1922.750674
-4886.789967,100,1923.32024
-4395.319969,100,1923.760038
-3448.139965,100,1928.747624
-2971.429958,100,1928.908865
-5141.939964,100,1929.061083
-2800.959953,100,1929.220363
-3364.00996,100,1929.427936
-3828.169968,100,1929.639438
-4085.689953,100,1929.836085
-2573.969963,100,1930.064729
-2945.139961,100,1930.256829
-3426.699959,100,1930.443386
-2231.789963,100,1930.706681
-4424.079964,100,1930.917884
-3967.739964,100,1931.226931
-4330.909966,100,1931.617174
-3413.619976,100,1932.770215
-3857.029953,100,1933.084866
-4717.699959,100,1933.828505
-3701.929958,100,1934.112346
-1774.359966,100,1934.307342
-3065.929958,100,1934.508657
-2695.339951,100,1934.852741
-3916.599964,100,1939.64944
-2226.369961,100,1939.81335
-4035.619961,100,1940.023818
-3216.489956,100,1940.243711
-4137.129955,100,1940.541764
-2947.859966,100,1940.74369
-2472.819962,100,1940.984725
-3281.579956,100,1941.19584
-2498.559959,100,1941.622807
-4814.049969,100,1941.995476
-4226.269958,100,1942.393196
-3518.869968,100,1942.950426
-3094.869965,100,1943.491754
-2398.64996,100,1943.860977
-4689.159962,100,1944.07932
-3478.28997,100,1944.220102
-2799.64996,100,1944.376861
-2718.959957,100,1944.53719
-3197.409969,100,1944.770478
-2128.719963,100,1945.185159
-3060.199963,100,1951.381808
-1947.619968,100,1951.66062
-4538.849953,100,1951.948154
-2845.149967,100,1952.237107
-4312.649956,100,1952.539277
-3548.789963,100,1952.830861
-3083.659958,100,1953.151938
-3944.629963,100,1953.468894
-4822.869961,100,1953.774333
-1924.439964,100,1954.071693
-1636.259956,100,1954.368734
-3935.649963,100,1954.668709
-1902.499962,100,1954.96278
-2898.349964,100,1955.252457
-3929.309978,100,1955.546583
-3411.629971,100,1955.840451
-3664.599976,100,1956.405467
-4002.039963,100,1956.713261
-3607.299961,100,1957.017682
-4515.879971,100,1957.337102
-1840.779957,100,1957.6568
-2465.169968,100,1963.618653
-2972.529964,100,1963.748861
-3119.309959,100,1963.905865
-2558.019958,100,1964.042027
-2500.869957,100,1964.192984
-2931.749966,100,1964.352382
-3235.659958,100,1964.513803
-4240.249966,100,1964.675616
-3127.569958,100,1964.849179
-2987.969955,100,1964.993704
-2566.689964,100,1965.145136
-4345.859959,100,1965.309069
-3124.629959,100,1965.478415
-3765.859966,100,1965.635849
-4987.109974,100,1965.77678
-4104.899956,100,1965.947841
-2908.91996,100,1968.140225
-3298.999962,100,1968.281183
-2735.519962,100,1968.428406
-3073.959953,100,1968.617013
-4813.249977,100,1973.897172
-2492.719971,100,1974.483331
-4164.179958,100,1975.110241
-4140.579964,100,1975.592326
-5047.519981,100,1976.130765
-2923.669964,100,1976.64316
-2371.07996,100,1976.967016
-1884.559963,100,1977.2703
-3658.639961,100,1977.579301
-2325.64996,100,1978.047434
-4204.719959,100,1978.406751
-2227.049957,100,1978.738982
-2237.619965,100,1979.05834
-4103.139961,100,1979.371833
-3352.779968,100,1979.668913
-4755.709976,100,1979.96277
-2571.269974,100,1980.258441
-2210.369965,100,1980.560715
-3277.809956,100,1980.855467
-2568.659962,100,1981.147722
-4107.939968,100,1987.660138
-2614.229965,100,1987.958398
-3293.569965,100,1988.245636
-3418.339962,100,1988.544693
-4000.239964,100,1988.844713
-2963.359962,100,1989.138134
-4756.119961,100,1989.431807
-2170.549953,100,1989.726995
-3854.059956,100,1990.02983
-2660.609962,100,1990.411051
-2378.899971,100,1990.77551
-3448.159958,100,1991.332572
-3361.439964,100,1991.630691
-2279.18996,100,1991.922652
-2020.009968,100,1992.210945
-2619.23996,100,1992.505656
-3940.28997,100,1992.801375
-4789.629955,100,1993.13318
-2295.049969,100,1993.451303
-2988.849964,100,1993.769373
-3462.149956,100,1994.065706
-4043.569973,100,2000.331758
-3127.779957,100,2000.8641
-3969.619968,100,2001.260918
-2678.929966,100,2001.669918
-4099.109962,100,2002.444866
-1372.239964,100,2002.828934
-4225.129963,100,2003.291406
-3546.499966,100,2003.644604
-2754.34996,100,2003.959505
-3657.389969,100,2004.257508
-2511.50996,100,2004.555423
-2948.979958,100,2004.856943
-2822.949951,100,2005.158216
-3181.249958,100,2005.460878
-1703.94997,100,2005.755244
-4899.13998,100,2006.053046
-3066.169964,100,2006.357088
-3337.069969,100,2006.672037
-4060.419968,100,2006.989824
-4197.719963,100,2007.331169
-1557.409973,100,2013.98923
-4633.059967,100,2014.270827
-1509.349953,100,2014.550356
-3289.17997,100,2015.092474
-2482.429962,100,2015.429866
-3662.569965,100,2015.835134
-3062.299957,100,2016.505094
-4159.459965,100,2016.666764
-3395.979965,100,2016.839429
-2809.729965,100,2017.029501
-4131.509964,100,2017.206503
-2503.359966,100,2017.39335
-1763.969963,100,2017.554694
-1479.409954,100,2017.9153
-2187.959953,100,2018.07865
-4177.559956,100,2018.240926
-2930.499966,100,2018.540016
-3462.049965,100,2019.278811
-3010.309967,100,2019.608218
-3648.239952,100,2019.945376
-737.829952,100,2020.248211
-1650.989967,100,2026.618118
-4369.739952,100,2026.921822
-3266.149967,100,2027.218831
-4774.749969,100,2027.673335
-5132.059978,100,2028.014912
-2678.28997,100,2028.317111
-2976.22995,100,2028.616214
-3159.34996,100,2028.840682
-2985.929958,100,2029.013816
-1634.75996,100,2029.150418
-3178.26997,100,2029.301628
-3304.009968,100,2029.4581
-3429.369953,100,2029.614134
-2751.779968,100,2029.780133
-3733.989975,100,2031.897425
-1908.639961,100,2032.027668
-3161.969967,100,2032.165149
-4280.559959,100,2032.30965
-3257.199963,100,2032.454218
-3038.789963,100,2032.616198
-2389.479961,100,2036.924435
-2271.249958,100,2037.067836
-2939.939957,100,2037.222569
-2794.159962,100,2037.371436
-2540.339958,100,2037.529486
-981.66996,100,2037.700658
-3122.199963,100,2037.851837
-3384.91996,100,2038.008613
-1171.409958,100,2038.156056
-2760.849957,100,2038.328477
-3682.08997,100,2038.489748
-6089.809959,100,2038.651702
-3371.609962,100,2038.822976
-3892.349949,100,2039.072442
-2483.429962,100,2039.428759
-2170.249958,100,2039.580449
-4020.73996,100,2039.741144
-3121.499962,100,2039.985428
-2323.039959,100,2040.299744
-2749.699963,100,2040.600843
-3528.259968,100,2040.898134
-1547.049965,100,2046.705828
-3065.749969,100,2046.861171
-1490.609959,100,2047.013361
-1660.519955,100,2047.176212
-3070.429966,100,2047.348351
-2313.509956,100,2047.523468
-2347.149956,100,2047.676115
-4605.839958,100,2047.878648
-3629.82996,100,2048.02601
-3015.619957,100,2048.242099
-2743.219955,100,2048.428811
-2911.449955,100,2048.593071
-3342.349964,100,2048.765513
-3464.449966,100,2048.938727
-3063.209957,100,2049.103466
-2884.999954,100,2049.262057
-3309.769966,100,2049.420766
-4012.439957,100,2049.575918
-4509.739971,100,2049.73577
-1960.719963,100,2049.891414
-2327.019962,100,2052.518306
-3635.689968,100,2052.707834
-3219.919952,100,2052.89584
-3916.009968,100,2053.052073
-2763.469952,100,2053.503817
-4825.089962,100,2053.67811
-3541.339962,100,2053.837385
-2492.409973,100,2054.029495
-3681.529961,100,2054.199724
-3281.909954,100,2054.36357
-2502.979958,100,2054.523726
-2962.189957,100,2054.680343
-3605.079967,100,2054.835444
-2545.989964,100,2054.999992
-1881.229965,100,2055.157487
-2827.049965,100,2055.335785
-3102.489967,100,2055.483354
-4030.509972,100,2055.638739
-3456.719963,100,2055.79185
-3305.019966,100,2055.939903
-1988.319958,100,2056.12443
-2896.349968,100,2062.288497
-1738.919979,100,2062.421103
-3347.539959,100,2062.593688
-4818.189976,100,2062.790292
-4535.039963,100,2062.98762
-2854.339947,100,2063.150084
-3035.439964,100,2063.314931
-2176.519966,100,2063.604014
-2830.269962,100,2063.914456
-2871.909954,100,2064.222178
-1987.439964,100,2064.523776
-2918.279961,100,2064.821697
-3297.689964,100,2065.114708
-2294.969959,100,2065.40866
-2203.099957,100,2065.698453
-1991.959961,100,2065.986036
-3396.949966,100,2066.277588
-3782.249969,100,2066.565738
-4061.019978,100,2066.860452
-3108.119961,100,2067.153507
-3962.369968,100,2073.522703
-3578.339958,100,2073.806189
-2788.59996,100,2074.087711
-2931.119957,100,2074.37385
-3323.859962,100,2074.658833
-4221.859959,100,2074.957682
-2510.209961,100,2075.250032
-2906.089958,100,2075.543602
-2777.66996,100,2075.82887
-2411.899963,100,2076.113247
-1474.339958,100,2076.400576
-2505.059967,100,2076.68565
-2877.94997,100,2080.564713
-2287.059959,100,2080.684592
-3163.679958,100,2080.818512
-3494.769966,100,2080.954618
-2092.879951,100,2081.105604
-3422.139961,100,2081.25061
-1460.16996,100,2081.404074
-3182.869953,100,2081.565684
-2856.059963,100,2081.728465
-3066.399963,100,2088.02289
-4641.769958,100,2088.311503
-3597.419956,100,2088.60203
-1660.129959,100,2088.892458
-2797.479965,100,2089.204052
-3122.489964,100,2089.505803
-3023.89996,100,2089.803434
-1974.279953,100,2090.097004
-3783.609962,100,2090.395634
-2172.729961,100,2090.690394
-3141.029964,100,2090.983159
-2373.639957,100,2091.283723
-2476.899963,100,2091.865815
-1214.519966,100,2092.204485
-3436.829964,100,2092.523717
-3191.799965,100,2092.846191
-4254.209965,100,2093.195348
-2552.409958,100,2093.529221
-3670.639957,100,2093.857888
-4311.489967,100,2094.181804
-2582.389961,100,2099.839713
-3348.419964,100,2100.015326
-1796.619953,100,2100.180107
-2129.449955,100,2100.382664
-1915.339958,100,2100.612249
-4237.139977,100,2100.814742
-2569.649971,100,2101.624154
-2344.48996,100,2101.88177
-2967.769955,100,2102.108411
-2842.539963,100,2102.378039
-3851.569965,100,2102.714652
-2764.549957,100,2103.574015
-2135.279968,100,2104.06994
-3354.919964,100,2104.554518
-3998.589958,100,2104.897035
-2463.029957,100,2105.274572
-2042.579956,100,2105.709432
-2271.219959,100,2106.098832
-3905.529964,100,2106.5538
-3303.959969,100,2106.89109
-3850.589966,100,2107.222669
-2244.539959,100,2114.087538
-2916.239964,100,2114.343393
-5869.159973,100,2114.580555
-4357.789963,100,2114.900507
-1879.779957,100,2115.447556
-5370.219963,100,2115.787223
-2497.069962,100,2116.108245
-2102.029961,100,2116.422228
-4170.409962,100,2116.734492
-3288.049965,100,2117.059996
-2566.59996,100,2117.374453
-1774.919952,100,2117.702029
-2999.019966,100,2118.030827
-4898.799957,100,2118.377405
-2280.049965,100,2118.694385
-2595.209957,100,2119.024197
-1145.119957,100,2119.345095
-2763.599964,100,2119.660291
-2970.319954,100,2120.09741
-2573.659962,100,2120.368499
-3676.839958,100,2127.108719
-2912.359962,100,2127.398041
-3856.069965,100,2127.687598
-1048.75996,100,2127.984463
-2885.269958,100,2128.341268
-4752.709969,100,2128.83219
-2783.07996,100,2129.323143
-3882.39996,100,2129.603742
-2078.819954,100,2129.943054
-2863.619961,100,2130.282754
-2620.009964,100,2130.615781
-3435.939949,100,2130.980084
-3376.909962,100,2131.39648
-2265.729965,100,2131.761869
-2804.969963,100,2132.101759
-3558.159954,100,2132.468174
-3806.059963,100,2132.80116
-2279.919952,100,2133.209806
-3606.479961,100,2133.739077
-3330.41996,100,2134.074126
-2720.499954,100,2134.394994
-3444.079964,100,2137.913546
-2991.929962,100,2138.063884
-3171.589966,100,2138.307901
-2209.549969,100,2138.646093
-4232.509964,100,2138.968325
-2383.879959,100,2139.321261
-5646.719967,100,2139.660167
-1822.029953,100,2139.985615
-2444.359962,100,2140.302038
-4429.39996,100,2145.943378
-2222.48996,100,2146.087336
-3293.529957,100,2146.253855
-3161.879967,100,2146.417867
-3530.239971,100,2146.581131
-4885.789951,100,2146.740738
-2244.82996,100,2146.899393
-1560.129955,100,2147.049826
-4074.529972,100,2147.196772
-3729.809959,100,2147.364254
-2230.949959,100,2147.513337
-2504.209969,100,2153.849346
-5537.639965,100,2154.002553
-3553.929955,100,2154.144872
-2121.709953,100,2154.290182
-3510.889961,100,2154.429098
-3157.439957,100,2154.568459
-3622.969955,100,2154.712126
-3473.499962,100,2154.856005
-2849.569958,100,2154.984173
-4262.239967,100,2155.118516
-3686.82996,100,2155.253627
-3306.319962,100,2155.388583
-4440.589966,100,2155.518183
-2634.339966,100,2155.663714
-3631.979965,100,2155.805482
-3920.319962,100,2155.941551
-2029.149963,100,2156.077262
-3722.629963,100,2156.206626
-2681.159962,100,2156.357378
-3016.89996,100,2156.496936
-1050.619957,100,2156.634485
-2323.169968,100,2160.892496
-3434.82996,100,2161.0393
-3256.799965,100,2161.196498
-2093.829964,100,2161.354712
-2615.939957,100,2161.527307
-3254.079956,100,2162.071788
-3289.959949,100,2162.257209
-3035.129951,100,2162.420686
-2773.149967,100,2162.572359
-2138.959961,100,2162.725886
-3132.879955,100,2162.886542
-3649.299957,100,2163.111252
-3034.14996,100,2163.421583
-2844.09996,100,2163.717108
-3035.97995,100,2164.010324
-3276.769958,100,2164.296444
-2887.059975,100,2164.508799
-3242.239956,100,2164.682142
-3409.869957,100,2164.842554
-2166.979958,100,2164.982265
-2795.289955,100,2167.632984
-4527.279953,100,2167.789034
-2979.219963,100,2167.927533
-3866.599957,100,2168.067176
-5232.849957,100,2168.208232
-2285.219963,100,2168.354296
-2133.429962,100,2168.506909
-2842.039959,100,2168.648121
-4380.039963,100,2168.794699
-4295.959957,100,2168.927125
-2566.769958,100,2169.062904
-3483.33997,100,2169.191682
-4287.529968,100,2169.326906
-3564.279964,100,2169.45881
-2806.539967,100,2169.584511
-2655.769958,100,2169.72271
-3228.689957,100,2169.857091
-2446.159954,100,2169.986425
-3450.519962,100,2170.122603
-4269.199966,100,2170.251341
-2069.75996,100,2170.397002
-3417.079971,100,2174.869156
-2762.579967,100,2175.145791
-3232.00996,100,2175.372519
-4619.16996,100,2175.50338
-2073.109951,100,2175.659549
-2792.459965,100,2175.798126
-3025.88995,100,2175.938862
-2639.939968,100,2176.094359
-2334.159962,100,2176.243928
-2912.929951,100,2176.383665
-5407.78997,100,2176.528189
-3333.969971,100,2176.669911
-1826.439968,100,2176.817836
-2251.879959,100,2176.969242
-2318.139961,100,2177.111134
-5174.089951,100,2177.25115
-1768.319954,100,2177.390477
-2486.639957,100,2177.51777
-2820.749954,100,2177.65112
-2757.219959,100,2177.787708
-3873.869965,100,2183.02673
-2291.729969,100,2183.505783
-5271.559967,100,2184.014477
-3855.449966,100,2184.349017
-3342.769958,100,2184.797147
-3618.299953,100,2185.462371
-2010.429958,100,2185.675623
-3964.649948,100,2189.601908
-3342.259956,100,2189.882806
-2381.179958,100,2190.160787
-2602.959961,100,2190.448676
-4056.049965,100,2190.740527
-2329.469963,100,2191.022523
-1810.189968,100,2191.308646
-3033.249962,100,2191.59167
-3020.719963,100,2191.875359
-3040.409958,100,2192.161297
-3894.629967,100,2192.4451
-4840.819962,100,2192.726213
-3566.219959,100,2193.473672
-3229.749962,100,2193.790734
-2372.139965,100,2199.986616
-3070.709965,100,2200.27933
-2152.179951,100,2200.563648
-3459.139961,100,2200.857692
-4554.459969,100,2201.145185
-3903.079956,100,2201.429273
-3351.379951,100,2201.710007
-2286.529961,100,2201.990318
-3254.539951,100,2202.271531
-3242.079956,100,2202.552748
-2706.299957,100,2202.835859
-2470.009964,100,2203.129843
-2104.07996,100,2203.426052
-2608.57996,100,2203.710921
-2369.999958,100,2203.991581
-2917.859962,100,2204.274141
-3217.529964,100,2204.553032
-3973.669952,100,2204.831496
-3733.119968,100,2205.122718
-3371.159958,100,2205.417161
-2671.829956,100,2211.67523
-2620.799953,100,2211.95984
-3716.189968,100,2212.239075
-2650.409966,100,2212.525798
-3632.459965,100,2212.8159
-2708.569962,100,2213.111052
-3823.459961,100,2213.414848
-4129.979965,100,2213.707103
-1893.289963,100,2213.996777
-3356.839958,100,2214.289454
-2216.029949,100,2214.576247
-3389.249958,100,2214.860515
-3753.68996,100,2215.140309
-2417.68996,100,2215.423164
-3039.779961,100,2215.703295
-3267.279957,100,2215.984089
-3612.159958,100,2216.263542
-3010.849964,100,2216.546329
-2258.18996,100,2216.8265
-1879.68996,100,2217.110233
-4225.549961,100,2217.391152
-2969.099968,100,2223.322382
-3224.729954,100,2223.611665
-4589.749958,100,2223.894997
-2482.969959,100,2224.431427
-3680.419964,100,2224.739505
-3618.849964,100,2225.031377
-4261.589958,100,2225.341316
-4445.199959,100,2225.794627
-1470.369957,100,2226.347488
-1168.539959,100,2226.672053
-4550.769958,100,2227.260786
-3797.869965,100,2227.582462
-3637.339966,100,2228.074503
-4809.389961,100,2228.390574
-4594.779964,100,2228.691884
-2837.889965,100,2229.401909
-3732.799965,100,2229.567643
-4423.679966,100,2229.800535
-1681.519958,100,2230.012597
-2653.16996,100,2230.199375
-2377.339966,100,2237.107551
-3475.199959,100,2237.275611
-2877.839958,100,2237.443651
-2512.269947,100,2237.611556
-1912.89996,100,2237.762124
-2971.019958,100,2237.910694
-2447.119965,100,2238.061423
-2482.639965,100,2238.206122
-2704.149971,100,2238.355489
-3203.809956,100,2238.49043
-4873.839951,100,2238.639312
-4388.849957,100,2238.795345
-3257.749962,100,2238.937999
-2464.119965,100,2239.096515
-2803.139961,100,2239.229885
-3012.789959,100,2239.370717
-3163.069958,100,2239.506174
-4913.689976,100,2239.71916
-4527.679966,100,2240.113596
-3408.869957,100,2240.259252
-2377.819965,100,2240.431363
-3248.979958,100,2244.409542
-3045.139957,100,2244.535163
-4023.559956,100,2244.661074
-2969.639973,100,2244.805485
-2362.229958,100,2247.056053
-2318.209957,100,2247.192729
-3735.959946,100,2247.331143
-3624.999954,100,2247.460931
-3768.859959,100,2247.588259
-2640.559956,100,2247.732287
-4250.59996,100,2247.871644
-2458.079952,100,2248.008628
-3786.619965,100,2248.149556
-3305.669964,100,2248.295482
-5187.819958,100,2248.431324
-3344.209965,100,2248.577744
-4000.819965,100,2248.742929
-2653.439964,100,2248.88549
-3771.699966,100,2249.025586
-3261.499962,100,2249.169819
-4625.82996,100,2251.884895
-3492.879971,100,2252.03
-3080.239964,100,2252.176293
-3120.829967,100,2252.31638
-3860.899963,100,2252.45267
-2678.049961,100,2252.6155
-2522.839962,100,2253.027696
-1848.699959,100,2253.349024
-2855.149956,100,2253.654775
-3310.049969,100,2253.953622
-1974.309967,100,2254.251932
-3542.489979,100,2254.546813
-3400.829964,100,2254.833849
-3256.049957,100,2255.11586
-2945.429962,100,2255.400931
-2757.169968,100,2255.690917
-2924.229961,100,2255.976889
-3773.869961,100,2256.259291
-3355.989956,100,2256.645547
-2742.079964,100,2256.949983
-2900.279964,100,2263.277703
-3297.049961,100,2263.59222
-3170.909958,100,2263.896755
-3938.349968,100,2264.191664
-5193.709953,100,2264.499742
-4311.149952,100,2264.797807
-4047.339977,100,2265.089371
-2321.519962,100,2265.373879
-2068.819958,100,2265.66254
-4048.789967,100,2265.950699
-4491.309967,100,2266.252801
-3866.499962,100,2266.544619
-1175.109966,100,2266.83487
-2983.479961,100,2267.125627
-3336.089962,100,2267.956677
-2607.499954,100,2268.189409
-3905.919956,100,2268.356671
