#{"t_start": 1776486179.9321058, "env_id": "None"}
r,l,t
422.636345,100,5722.536952
2286.913036,100,5722.817504
1840.308456,100,5723.093419
1958.133175,100,5723.421617
718.507359,100,5723.690128
762.02006,100,5723.958329
-1826.493809,100,5724.235533
2954.571442,100,5724.516266
2472.075245,100,5724.790667
2187.432793,100,5725.074949
1761.088192,100,5725.347432
3654.365669,100,5725.63847
1477.318687,100,5725.909766
3904.760729,100,5726.183721
-111.16254,100,5726.453819
763.905693,100,5726.729662
1486.265301,100,5751.667991
2443.814323,100,5752.22262
3012.078041,100,5752.796052
1541.027367,100,5753.356081
1791.694832,100,5753.913272
474.376396,100,5754.527391
1704.574308,100,5755.13812
2342.165676,100,5755.731072
334.602703,100,5756.288055
2154.777706,100,5756.845658
265.482155,100,5757.410178
1986.580326,100,5758.004179
1296.150352,100,5758.58351
506.649948,100,5759.139148
-831.120972,100,5759.695552
2857.432348,100,5760.262091
1848.58054,100,5760.85148
1073.182247,100,5761.408123
2458.643353,100,5761.959785
953.852125,100,5762.538944
-143.167458,100,5787.172669
2629.092937,100,5787.764947
1065.735722,100,5788.340118
1837.091421,100,5788.902428
431.439754,100,5789.476813
1567.293339,100,5790.031242
3150.993851,100,5790.581457
198.566265,100,5791.129227
1051.908611,100,5791.683474
2929.274208,100,5792.230327
1807.993195,100,5792.793414
74.021805,100,5793.348353
1660.51516,100,5793.930884
673.294186,100,5794.490854
405.779408,100,5795.039985
527.74086,100,5795.598347
2367.061073,100,5796.146643
1928.124603,100,5796.710924
435.866543,100,5797.272191
1965.208282,100,5797.848606
2645.196993,100,5821.319521
1626.537333,100,5821.952767
2258.03521,100,5822.554244
127.821266,100,5823.400871
-72.594444,100,5823.706225
1282.631813,100,5823.97897
-1595.191175,100,5824.258814
763.023781,100,5824.520465
1238.443226,100,5824.787806
1681.883549,100,5825.055121
1687.021833,100,5825.318926
209.840736,100,5825.585804
-768.527756,100,5825.860785
2126.095985,100,5826.135743
318.060284,100,5826.40292
180.745052,100,5826.669969
2619.657158,100,5826.93249
2647.40934,100,5827.279778
2351.9291,100,5827.678971
1986.467581,100,5828.008846
2698.448452,100,5828.399981
607.155506,100,5848.184845
2935.099873,100,5848.446072
2289.007397,100,5848.704736
3062.060204,100,5848.961644
2005.248882,100,5849.25984
1561.241837,100,5849.514237
-942.223381,100,5849.787538
3344.838989,100,5850.080738
506.862965,100,5850.356771
1199.744984,100,5850.61583
639.217323,100,5850.878508
1679.631798,100,5851.166093
-75.758205,100,5851.422475
2762.121799,100,5851.690829
1091.689224,100,5851.948627
2023.845467,100,5852.227163
634.772358,100,5852.488319
296.147793,100,5852.750491
217.674259,100,5853.049577
2331.143276,100,5853.316333
2046.768448,100,5877.387507
1920.381577,100,5878.00772
1096.33638,100,5878.583432
2545.22901,100,5879.149552
799.22662,100,5879.717419
891.039753,100,5880.287641
-2090.605585,100,5880.844885
2020.49494,100,5881.404963
3651.158798,100,5881.951033
1661.004635,100,5882.508754
1124.320225,100,5883.055464
3014.288452,100,5883.621551
1942.550533,100,5884.17875
1605.806305,100,5884.729844
406.638609,100,5885.29074
437.470963,100,5885.842815
1326.698423,100,5886.404615
2244.285454,100,5886.95342
-735.840097,100,5887.521369
-200.909019,100,5888.095789
1091.492872,100,5888.662129
2373.804897,100,5913.423472
2270.17107,100,5913.953078
652.965443,100,5914.525578
-3639.562782,100,5915.070738
1906.226662,100,5915.620006
3136.830723,100,5916.171985
1679.906377,100,5916.721545
1414.762367,100,5917.276943
-2210.156538,100,5917.858093
1503.76379,100,5918.431737
-84.407272,100,5919.003757
997.338131,100,5919.572212
-165.626247,100,5920.138141
1455.561783,100,5920.697962
1819.967827,100,5921.262056
-465.235621,100,5921.835771
764.071648,100,5922.397922
3565.001545,100,5922.947384
787.139492,100,5923.500465
1680.772423,100,5924.08196
975.230026,100,5948.110876
23.086573,100,5949.056833
157.61628,100,5949.927197
2814.57144,100,5950.518507
2248.973625,100,5951.079937
-474.894276,100,5951.635643
-1376.001787,100,5952.20733
604.75708,100,5952.760446
1386.906002,100,5953.332745
1371.583286,100,5953.898527
-1300.441069,100,5954.505955
-1103.642845,100,5955.090152
1036.638332,100,5955.648942
2536.116699,100,5956.235003
2835.309513,100,5956.797403
3237.414484,100,5957.360437
-712.944935,100,5957.940984
2759.821541,100,5958.512064
963.994368,100,5959.065621
1584.21212,100,5959.629907
1141.03791,100,5960.195439
187.259525,100,5981.846898
3577.834459,100,5982.422666
2395.583042,100,5982.987907
2599.107998,100,5983.54993
2502.499718,100,5984.123767
-57.481348,100,5984.72521
209.337967,100,5985.610358
433.320942,100,5985.902081
2634.984028,100,5986.617468
919.872353,100,5987.874187
183.154808,100,5988.289984
-1517.108765,100,5989.083375
1590.254513,100,5989.75483
1929.719025,100,5990.403989
1533.273933,100,5990.996884
1149.844719,100,5991.572984
3676.128124,100,5992.149549
784.346552,100,5992.714037
2288.633327,100,5993.285409
2090.845081,100,5993.84633
1946.222233,100,6013.835383
2000.333557,100,6014.441771
2418.046436,100,6015.022441
686.260948,100,6015.590624
655.320732,100,6016.164554
2469.970448,100,6016.742002
3538.082388,100,6017.323977
-281.730732,100,6017.915604
1977.677708,100,6018.497863
276.848198,100,6019.07638
2445.250221,100,6019.706296
1985.944874,100,6020.31311
1691.011909,100,6020.890808
1407.996479,100,6021.507224
2682.43565,100,6022.080405
964.183228,100,6022.6446
3931.285805,100,6023.225296
2269.924992,100,6023.771404
1814.622364,100,6024.321158
2909.074917,100,6024.872092
2374.673792,100,6025.457047
1262.046417,100,6050.183592
2739.759308,100,6050.766037
487.598061,100,6051.337502
1785.847534,100,6051.900507
662.708065,100,6052.462973
929.50304,100,6053.064794
3158.665245,100,6053.633067
2583.131832,100,6054.197744
1686.477127,100,6054.757196
2189.937962,100,6055.326093
3153.196503,100,6055.873795
2854.78849,100,6056.441775
32.459652,100,6057.007077
3573.191929,100,6057.575603
1983.971272,100,6058.193267
2158.369717,100,6058.754466
2095.783131,100,6059.321086
1672.468569,100,6059.880295
1701.070583,100,6060.476117
1492.785851,100,6061.03628
2664.981052,100,6085.587759
961.048658,100,6086.17714
1541.822807,100,6086.742241
1736.549736,100,6087.321449
1669.11977,100,6087.905997
1303.227222,100,6088.484557
-1357.21349,100,6089.046713
1600.750031,100,6089.615144
2562.385185,100,6090.178065
877.968239,100,6090.754111
364.789818,100,6091.322778
1962.535507,100,6091.887334
599.592922,100,6092.46366
1887.464703,100,6093.044222
2357.264771,100,6093.632049
2111.806581,100,6094.210511
2125.324757,100,6094.784726
172.456974,100,6095.367786
3069.895992,100,6095.94371
509.137383,100,6096.523567
1001.139147,100,6097.106431
3444.323658,100,6123.006329
2967.279987,100,6123.596074
2170.529896,100,6124.212612
1502.572014,100,6124.798059
2521.15023,100,6125.37132
1869.119053,100,6125.944033
-760.610714,100,6126.264349
2254.162701,100,6126.518507
1761.846584,100,6126.774855
3186.522549,100,6127.026019
3354.486217,100,6127.35733
2026.133892,100,6127.650878
2826.32168,100,6128.006448
2035.809448,100,6128.282122
1956.632759,100,6128.543824
560.06921,100,6128.803568
2978.429333,100,6129.067775
1765.512707,100,6129.334118
574.327862,100,6129.598174
2243.015896,100,6129.858274
1079.833149,100,6149.981809
2569.576916,100,6150.581315
2521.342373,100,6151.164379
1917.511208,100,6151.721767
-93.528008,100,6152.288723
3340.633678,100,6152.840911
2946.231056,100,6153.405949
3618.833172,100,6153.957986
293.050529,100,6154.689502
1666.87435,100,6155.560068
992.749832,100,6156.57327
1891.069538,100,6157.371372
2830.527367,100,6157.78882
2428.187901,100,6158.478388
2605.101646,100,6158.901902
3028.68174,100,6159.274254
1781.363714,100,6159.610032
3689.317528,100,6159.946223
-2244.40514,100,6160.225658
1469.311131,100,6160.498578
1723.479153,100,6160.773254
3406.330379,100,6180.489807
1905.184267,100,6181.073127
1355.748016,100,6181.62696
2163.508684,100,6182.180235
2323.558323,100,6182.72612
2896.721302,100,6183.281381
1843.117199,100,6183.838055
2346.213188,100,6184.388961
884.712975,100,6184.936027
1223.062649,100,6185.479074
3548.472721,100,6186.053122
1962.137012,100,6186.604864
916.83157,100,6187.156088
2546.679298,100,6187.737958
3176.109161,100,6188.316134
1668.19989,100,6188.868536
2465.923229,100,6189.422609
1046.604486,100,6189.915068
1097.886535,100,6190.17315
-30.053135,100,6190.428529
3130.62075,100,6215.369825
664.401733,100,6215.955963
3015.740726,100,6216.535104
843.850487,100,6217.096093
1067.285427,100,6217.676048
108.461063,100,6218.267123
2538.331207,100,6218.850849
4598.182585,100,6219.464036
1419.575384,100,6220.04048
875.036911,100,6220.61419
582.799168,100,6221.196553
1700.46376,100,6221.77054
1129.914429,100,6222.35458
2375.623466,100,6222.919106
2423.077892,100,6223.488019
2397.524803,100,6224.064471
876.870817,100,6224.653551
2515.501148,100,6225.245481
1748.722176,100,6225.833676
3351.310539,100,6226.42244
2362.04578,100,6227.0043
1869.270998,100,6250.517303
3436.014477,100,6250.884258
2552.903278,100,6251.19656
828.219006,100,6251.527888
2970.871975,100,6251.804516
521.427261,100,6252.078732
1465.523136,100,6252.342401
800.711132,100,6252.622883
1727.298103,100,6252.887319
1850.586733,100,6253.154203
2031.620352,100,6253.413143
1856.820015,100,6253.677442
1857.642666,100,6253.940838
1747.269972,100,6254.21328
1778.919674,100,6254.471722
1881.353546,100,6254.745038
2783.671017,100,6255.028657
1029.673168,100,6255.293333
2744.570271,100,6255.555893
2562.740326,100,6255.82702
3214.287012,100,6276.922266
458.563252,100,6277.514416
-622.832359,100,6278.101627
2228.836128,100,6278.680184
3257.857094,100,6279.243729
2429.905373,100,6279.806715
1534.683983,100,6280.373983
3034.395815,100,6280.943231
2104.458479,100,6281.720716
2628.477114,100,6282.289256
1625.84288,100,6282.59803
1591.969772,100,6283.431351
1406.392937,100,6284.203868
2043.011925,100,6284.954162
2802.828669,100,6285.589756
2002.117901,100,6286.300378
1625.868332,100,6286.943397
3683.440796,100,6287.542517
2502.58688,100,6288.139134
1394.084187,100,6288.717119
1984.874802,100,6289.284051
1311.615856,100,6311.978112
1502.064934,100,6312.556889
1516.441132,100,6313.124163
584.913719,100,6313.687136
435.945885,100,6314.265848
2368.13871,100,6314.857676
3273.606514,100,6315.426875
-535.051102,100,6315.733924
1426.355764,100,6315.992573
1952.016953,100,6316.262482
1963.263279,100,6316.527896
1660.761927,100,6316.831812
1460.293766,100,6317.101757
1710.845028,100,6317.416652
2492.839523,100,6317.743274
1359.999001,100,6318.048229
2175.846592,100,6318.315055
2159.467323,100,6318.584663
2694.298243,100,6318.881805
772.516506,100,6319.17577
1916.12561,100,6344.051935
1684.888664,100,6344.64952
1294.291309,100,6345.22115
2791.331646,100,6345.796721
2160.660465,100,6346.37005
851.346172,100,6346.939151
21.325714,100,6347.514604
2800.1604,100,6348.148723
1450.678141,100,6348.719895
2458.323147,100,6349.298164
1427.767944,100,6349.86768
2232.037785,100,6350.427591
-1488.313423,100,6351.001072
2563.613914,100,6351.572367
2051.328205,100,6352.163767
1351.915096,100,6352.727734
19.525026,100,6353.28745
1757.585609,100,6353.843084
3014.806885,100,6354.402845
-487.555033,100,6354.961213
1546.876413,100,6355.573948
898.20422,100,6379.874808
1927.753582,100,6380.450286
2017.388588,100,6380.740526
-677.761627,100,6381.031279
3209.347935,100,6381.310744
3618.823036,100,6381.590087
1266.363113,100,6381.860182
-759.919811,100,6382.136312
3353.931194,100,6382.412839
1137.857925,100,6382.679962
3158.059155,100,6382.94847
2772.587051,100,6383.222566
1213.633854,100,6383.492217
1398.662575,100,6383.76467
839.153561,100,6384.034727
2454.516243,100,6384.312938
4179.748833,100,6384.588099
1089.704521,100,6384.858499
1986.701996,100,6385.131568
1257.127617,100,6385.401572
1636.950344,100,6406.442023
2131.546711,100,6407.007999
1077.118568,100,6407.572991
1784.524509,100,6408.157768
2101.37405,100,6408.735652
1746.98024,100,6409.741609
2688.705595,100,6410.388754
-1270.105827,100,6411.354759
1171.316284,100,6412.136634
2349.553467,100,6412.704222
1763.950142,100,6413.357788
1973.565619,100,6413.889376
385.935873,100,6414.398101
2001.445786,100,6414.992078
1675.795513,100,6415.549721
2285.585453,100,6416.098634
3086.586138,100,6416.649879
1848.337761,100,6417.200818
1720.05278,100,6417.770516
3210.747467,100,6443.289839
1159.012308,100,6443.549299
2193.412285,100,6465.618928
1674.334049,100,6465.904926
1243.77412,100,6466.183929
2295.91396,100,6466.45291
1904.942581,100,6466.721786
1422.977652,100,6466.991457
2605.490734,100,6467.275717
539.769482,100,6467.568156
121.374154,100,6467.874844
1480.298719,100,6468.168646
1452.695438,100,6468.445287
976.695871,100,6468.756965
1734.707108,100,6469.043993
1827.900894,100,6469.359942
825.399014,100,6469.639982
2141.797871,100,6469.916265
1853.362877,100,6470.19153
-26.390507,100,6470.462529
3336.088319,100,6470.734439
2967.46772,100,6471.018547
827.443161,100,6493.122603
4021.958126,100,6494.183237
2123.413944,100,6494.590661
1307.217916,100,6495.16393
317.40641,100,6495.606916
2855.669428,100,6496.30714
1362.553707,100,6496.757522
2479.577724,100,6497.286914
2230.017838,100,6497.799456
1332.839859,100,6498.239858
2249.480034,100,6498.567159
1136.762667,100,6498.8663
1124.917761,100,6499.164309
3938.415359,100,6499.433469
2242.717806,100,6499.704843
2077.816032,100,6499.984468
3626.796352,100,6500.280945
3425.929718,100,6500.574568
2456.288406,100,6500.863006
611.72628,100,6501.157945
1892.568542,100,6501.434804
2354.180132,100,6523.320614
2234.749138,100,6523.912126
1841.792519,100,6524.504847
2048.817053,100,6525.127677
1198.643902,100,6525.712656
1284.854115,100,6526.294438
478.647118,100,6526.866298
1713.748192,100,6527.445774
417.239994,100,6528.041717
2641.556068,100,6528.639514
-489.198013,100,6529.263414
2733.011337,100,6529.859208
1239.781944,100,6530.437603
1029.193284,100,6531.031129
4538.159817,100,6531.609192
1427.093712,100,6532.176441
2154.211601,100,6532.754505
749.00308,100,6533.351977
3721.858437,100,6533.941517
388.331123,100,6534.522616
325.035583,100,6559.350495
1666.089252,100,6559.952033
3024.278263,100,6560.541314
2222.628189,100,6561.14091
254.216305,100,6561.709589
4100.42247,100,6562.266598
1165.667562,100,6562.826523
2955.315319,100,6563.387405
1907.738914,100,6563.948952
2021.819557,100,6564.501491
2013.215252,100,6565.076357
2094.582909,100,6565.633999
2222.069866,100,6566.188826
1415.53208,100,6566.734115
2396.735287,100,6567.312123
-254.682842,100,6567.910868
3443.744774,100,6568.481122
3895.74382,100,6569.035861
2387.896267,100,6569.592858
3034.077496,100,6570.156472
1275.366127,100,6570.704918
1156.881821,100,6595.035469
3211.974449,100,6595.604467
868.68988,100,6596.174948
2518.659702,100,6596.755983
993.225029,100,6597.24594
317.264336,100,6597.575424
3939.569107,100,6597.905743
1910.225212,100,6598.24557
2857.960506,100,6598.801042
2193.682989,100,6599.374916
1735.343884,100,6599.985108
2424.500931,100,6600.566165
2546.877354,100,6601.171919
2791.126263,100,6601.931194
956.174282,100,6602.539606
1165.647179,100,6603.111147
1544.085058,100,6603.687577
-1436.991608,100,6604.282362
1043.890247,100,6604.879166
2702.405972,100,6605.270266
2071.29509,100,6630.817111
3336.343426,100,6631.538791
1415.004227,100,6632.191037
1141.327763,100,6632.845811
497.136288,100,6633.480631
1277.346855,100,6634.077219
788.937334,100,6634.45448
3084.134239,100,6634.802148
855.360909,100,6635.190195
397.971107,100,6635.475047
1714.374634,100,6635.753884
-3.707638,100,6636.02909
3530.855103,100,6636.5425
2481.643745,100,6637.108138
-438.753571,100,6637.709309
1965.6665,100,6638.305243
1552.099691,100,6638.878343
1787.979176,100,6639.447997
2390.260906,100,6640.060452
1562.03196,100,6640.631264
2253.573288,100,6664.090991
2718.236885,100,6664.905181
2127.71748,100,6665.249616
1989.522144,100,6666.213232
1255.416111,100,6666.640024
439.500772,100,6667.058125
1108.226276,100,6667.452478
718.377968,100,6667.821935
2303.691814,100,6668.204149
1184.071634,100,6668.80742
-178.434898,100,6669.080901
1422.184732,100,6669.352967
2084.610561,100,6669.700499
1874.890759,100,6669.997583
688.575615,100,6670.281205
2348.350822,100,6670.561327
810.06078,100,6670.836916
114.449377,100,6671.127196
2553.04776,100,6671.429662
816.162378,100,6671.716647
1012.073715,100,6671.988212
2215.089436,100,6693.254105
1093.123705,100,6693.823159
4366.832233,100,6694.399509
869.947338,100,6694.966135
-336.563391,100,6695.537162
1958.24765,100,6696.119261
3525.881836,100,6696.685079
2553.557358,100,6697.276973
2901.253817,100,6697.864309
2260.986168,100,6698.445732
2603.414286,100,6699.010177
2017.390133,100,6699.585222
779.316086,100,6700.156576
1225.97346,100,6700.722624
-81.806164,100,6701.07083
3714.020992,100,6701.338532
3910.067677,100,6701.601995
329.756863,100,6701.857063
927.407345,100,6702.122555
1217.152046,100,6702.403804
690.473968,100,6732.878358
1113.890038,100,6733.493954
1420.440794,100,6734.071282
1293.922138,100,6734.643872
361.237968,100,6735.237187
1186.435395,100,6735.848626
-59.116405,100,6736.461537
1132.167126,100,6737.046549
1652.447792,100,6737.643187
1679.382591,100,6738.291434
1256.183369,100,6738.876863
3397.134449,100,6739.47284
1325.048615,100,6740.07875
2419.351532,100,6740.772725
-80.54166,100,6741.395456
1926.387531,100,6742.008563
1762.127874,100,6742.596529
3278.265385,100,6743.171384
2865.591743,100,6743.739465
975.339703,100,6744.326158
185.997066,100,6744.907073
1150.742367,100,6770.131595
732.160118,100,6770.504876
-251.00037,100,6770.790317
2637.39444,100,6771.120144
2812.157017,100,6771.650198
799.756744,100,6771.949714
2848.012096,100,6772.25961
-1675.282398,100,6772.57289
1174.586151,100,6772.980957
221.395718,100,6773.572755
3134.982258,100,6774.161485
777.493116,100,6774.738492
3152.166656,100,6775.306181
-1916.248465,100,6775.883518
549.117146,100,6776.459585
807.647552,100,6777.032344
1529.995144,100,6777.614015
3274.913427,100,6778.230551
503.837343,100,6778.816249
1010.113781,100,6779.392529
2972.633656,100,6805.339931
-814.019592,100,6805.982449
2482.218777,100,6806.420997
-138.815708,100,6806.758144
2627.379032,100,6807.084387
-649.883043,100,6807.816253
1281.907085,100,6808.441605
1944.018562,100,6809.016927
1135.105366,100,6809.610821
1352.187429,100,6810.227368
1752.97736,100,6810.823262
2121.062923,100,6811.421012
859.183456,100,6812.063016
2703.659363,100,6812.769561
768.417702,100,6813.195773
2890.468155,100,6813.58943
82.439106,100,6814.022627
2412.705177,100,6815.035459
1035.37484,100,6815.53354
2196.007412,100,6816.214101
1558.789211,100,6816.900875
535.968796,100,6844.921891
-1468.437008,100,6845.328161
-295.728519,100,6845.666629
3969.181744,100,6846.004614
170.093716,100,6846.360852
3293.348633,100,6846.707146
994.324371,100,6847.254071
1764.547089,100,6847.952607
407.815105,100,6848.451888
2246.135967,100,6848.845191
-813.561691,100,6849.206538
1656.457352,100,6849.577613
608.996517,100,6849.934242
523.187895,100,6850.28972
-72.040195,100,6850.644424
249.900188,100,6851.029851
2462.912594,100,6851.431281
-1090.516842,100,6851.855819
2990.758919,100,6852.222851
1040.439884,100,6852.622468
1948.942337,100,6878.503982
2427.272272,100,6879.654179
1443.305241,100,6880.682606
-349.100502,100,6882.320557
3308.064392,100,6884.179629
-2083.135849,100,6884.754253
1644.242104,100,6885.157816
1533.636234,100,6885.505481
1506.512686,100,6885.864887
-114.178349,100,6886.230104
1688.357433,100,6886.579575
812.988707,100,6886.941948
1653.721821,100,6887.350372
2221.989132,100,6887.758782
610.990166,100,6888.459189
1852.211536,100,6888.913556
1756.119301,100,6889.476071
989.976921,100,6889.940098
1219.852894,100,6890.436401
1920.55394,100,6890.865206
1808.506115,100,6891.241524
913.986061,100,6917.15638
2072.611832,100,6917.915
1762.270329,100,6918.65632
2376.672024,100,6919.217357
1079.18906,100,6919.6103
1519.344532,100,6920.028981
136.117146,100,6920.441327
3805.030224,100,6922.032544
115.387794,100,6923.714363
1494.626774,100,6924.489098
1510.200876,100,6925.319118
-1576.428185,100,6926.034866
3357.032669,100,6926.548593
3379.114059,100,6927.99597
1220.972477,100,6928.639243
1950.367741,100,6929.287346
1163.942929,100,6929.80395
1543.373596,100,6930.174777
400.256149,100,6930.521543
2099.019421,100,6930.898853
-757.455231,100,6959.259071
1595.614761,100,6959.816619
2924.78698,100,6960.470818
2391.523907,100,6961.163898
-348.758804,100,6961.859938
2656.164,100,6962.557972
1791.631779,100,6963.437546
831.187042,100,6964.646951
891.44648,100,6966.553924
1884.3708,100,6967.475649
-1292.582146,100,6969.770622
2004.641722,100,6970.568649
2993.113556,100,6971.424251
3478.442375,100,6972.112906
-1215.250187,100,6972.821798
2140.63792,100,6973.532739
880.139557,100,6974.291337
724.465082,100,6975.043031
2362.128902,100,6975.73443
-0.847763,100,6976.368432
956.719246,100,6976.950943
1936.918331,100,6999.784062
534.386494,100,7000.350845
1711.854988,100,7000.90009
4133.313248,100,7001.44928
2465.692074,100,7002.009791
1265.272976,100,7002.559068
4099.503979,100,7003.129656
-1576.526295,100,7003.686189
2368.001354,100,7004.241637
3145.223835,100,7005.387238
1133.006603,100,7006.41325
225.83548,100,7006.805558
2194.470306,100,7008.389052
-31.178753,100,7008.70902
30.37743,100,7008.995539
2414.341755,100,7009.835666
2889.670177,100,7010.468654
528.661312,100,7011.05164
2249.467442,100,7011.622564
3794.931065,100,7012.205837
2695.99522,100,7034.19745
4037.160236,100,7034.794274
1669.564617,100,7035.355167
2935.866467,100,7035.91911
3031.696297,100,7036.47723
1556.02253,100,7037.032118
2386.078434,100,7037.600832
1164.587929,100,7038.181581
2471.605402,100,7038.774585
874.237064,100,7039.346959
2028.260998,100,7039.939394
3537.166759,100,7040.540861
2602.239221,100,7041.133791
3061.969658,100,7041.741754
-1511.262774,100,7042.327667
2162.386084,100,7042.894938
93.939926,100,7043.472968
3177.873222,100,7044.048306
1155.484638,100,7044.627567
4313.588123,100,7045.205743
4045.624161,100,7045.771055
928.97234,100,7071.69518
2620.813393,100,7072.310412
1914.442364,100,7072.877048
-1571.030132,100,7073.440752
2284.652767,100,7073.993825
1911.70079,100,7074.561546
1675.115685,100,7075.13511
2066.091862,100,7075.692645
1269.0187,100,7076.2751
3314.172218,100,7076.830504
2008.80685,100,7077.398149
1720.528717,100,7077.993853
2234.001427,100,7078.580718
2551.38472,100,7079.165583
1324.443874,100,7079.748262
314.20237,100,7080.315806
-663.290489,100,7080.882472
786.247765,100,7081.449407
2152.510967,100,7082.03571
2789.822716,100,7082.604291
2325.522405,100,7107.322383
-111.544441,100,7107.946632
927.76952,100,7108.533664
1334.090389,100,7109.106066
3526.639202,100,7109.669164
531.780014,100,7110.227644
351.394253,100,7110.805529
3537.633034,100,7111.445649
2362.495949,100,7112.030097
-78.051451,100,7112.598756
226.319313,100,7113.188727
1509.565983,100,7113.759105
2610.404362,100,7114.339596
-1254.600819,100,7114.910783
1268.30685,100,7115.516303
686.757538,100,7116.10543
2574.054207,100,7116.672765
2096.649807,100,7117.236294
793.720161,100,7117.819442
1780.183868,100,7118.396587
750.102974,100,7118.959075
2027.063606,100,7145.540869
886.151627,100,7145.924019
-390.547663,100,7146.638055
1970.913387,100,7146.961417
987.682325,100,7147.365791
2786.375679,100,7147.742036
2283.367176,100,7148.046292
2266.243433,100,7148.344277
1112.657711,100,7148.637944
1086.916515,100,7148.91958
495.277988,100,7149.240047
1682.856133,100,7149.537843
2861.718346,100,7149.82659
-14.534494,100,7150.115429
602.671041,100,7150.402151
1894.317818,100,7150.676107
-1064.3592,100,7150.986107
2939.290689,100,7151.395213
868.273842,100,7151.712472
300.344784,100,7152.135618
